age,annual_income,employment_length_years,num_credit_accounts,credit_utilization,missed_payments_2yrs,loan_amount,debt_to_income_ratio,home_ownership,loan_purpose,creditworthy
44,52932.03,7,13,0.189,0,29546.27,0.519,RENT,home_improvement,0
57,12000.0,6,13,0.22,0,24839.13,0.501,MORTGAGE,car,0
63,50168.93,21,7,0.687,1,20960.57,0.112,RENT,other,0
61,51539.01,22,4,0.089,0,13365.42,0.129,MORTGAGE,debt_consolidation,1
28,51473.56,19,0,0.732,1,6057.65,0.263,MORTGAGE,other,0
47,86150.11,10,12,0.268,0,16683.25,0.113,RENT,credit_card,0
25,28252.44,20,13,0.661,0,24996.08,0.467,MORTGAGE,home_improvement,0
50,36858.3,4,8,0.873,0,18688.84,0.327,MORTGAGE,debt_consolidation,0
64,12000.0,16,1,0.61,0,728.78,0.276,MORTGAGE,debt_consolidation,1
23,44419.83,5,12,0.213,1,15941.5,0.469,OWN,credit_card,1
49,46295.84,2,4,0.049,0,500.0,0.211,MORTGAGE,debt_consolidation,1
62,43780.5,5,8,0.045,1,22237.65,0.549,RENT,debt_consolidation,0
58,79368.9,3,9,0.089,1,8762.93,0.43,RENT,debt_consolidation,0
38,73933.59,16,2,0.58,1,3991.91,0.261,MORTGAGE,home_improvement,1
25,56712.85,19,0,0.348,1,22361.38,0.367,RENT,other,0
61,46846.51,21,1,0.243,1,20034.4,0.213,MORTGAGE,debt_consolidation,1
61,77576.17,15,14,0.219,0,17091.59,0.592,RENT,debt_consolidation,1
46,54565.33,6,14,0.949,0,34725.37,0.29,RENT,credit_card,0
64,36998.06,0,6,0.119,2,20715.0,0.583,RENT,home_improvement,0
21,17242.53,24,6,0.305,1,9195.39,0.608,OWN,home_improvement,0
48,45291.08,34,6,0.471,3,19672.83,0.405,MORTGAGE,other,0
22,71602.16,9,5,0.0,1,12425.3,0.471,MORTGAGE,debt_consolidation,0
62,105083.85,7,8,0.921,0,26400.83,0.365,RENT,credit_card,0
50,56355.43,10,5,0.099,1,17528.79,0.12,OWN,other,1
61,38162.18,7,9,0.682,0,18419.31,0.574,OWN,home_improvement,0
45,28930.77,7,5,0.629,1,2018.68,0.321,RENT,credit_card,0
24,67143.01,17,9,0.809,0,15552.16,0.542,MORTGAGE,other,1
22,16178.45,27,14,0.651,1,14493.61,0.431,OWN,debt_consolidation,0
35,67107.59,24,3,0.769,0,5782.08,0.108,RENT,debt_consolidation,0
53,72989.66,33,0,0.421,0,13006.49,0.279,RENT,debt_consolidation,1
27,64598.15,12,7,0.489,1,18921.77,0.178,MORTGAGE,car,0
58,50167.44,17,1,0.702,1,14960.85,0.163,RENT,car,0
31,67428.69,13,3,0.568,1,2291.1,0.463,MORTGAGE,debt_consolidation,1
42,58760.64,1,11,0.512,0,12541.05,0.067,MORTGAGE,credit_card,1
29,37881.28,13,6,0.206,0,10787.78,0.581,RENT,credit_card,0
41,95709.07,9,8,0.258,2,16741.62,0.337,RENT,debt_consolidation,0
40,47263.05,16,11,0.358,0,15769.79,0.319,MORTGAGE,car,1
21,72066.55,5,1,0.009,0,11295.48,0.215,RENT,credit_card,0
45,12000.0,25,7,0.417,1,10944.03,0.117,RENT,car,0
55,83082.36,29,0,0.003,1,15605.0,0.394,RENT,car,1
62,87312.8,33,7,0.565,2,23666.79,0.28,MORTGAGE,debt_consolidation,1
35,55656.34,2,3,0.704,0,17507.76,0.393,RENT,home_improvement,1
59,67292.96,4,13,0.562,1,27807.62,0.376,RENT,home_improvement,1
59,67287.33,33,3,0.694,1,25198.72,0.189,MORTGAGE,debt_consolidation,1
64,40858.76,29,3,0.0,0,28470.14,0.304,RENT,debt_consolidation,1
37,67036.69,20,0,0.059,1,27317.65,0.239,MORTGAGE,car,1
58,37210.13,11,1,0.698,1,29066.55,0.202,RENT,home_improvement,1
45,41607.35,18,3,0.803,0,4621.71,0.473,MORTGAGE,home_improvement,1
23,79792.75,18,3,0.718,0,20826.84,0.057,RENT,debt_consolidation,0
32,76442.47,29,11,0.663,0,25964.88,0.198,RENT,home_improvement,1
50,39459.74,18,13,0.707,0,27591.25,0.342,RENT,home_improvement,1
28,38861.32,0,12,0.74,0,8063.53,0.312,OWN,debt_consolidation,0
40,40796.87,24,14,0.724,1,20916.42,0.587,MORTGAGE,debt_consolidation,0
55,71118.07,27,13,0.738,0,15676.83,0.514,RENT,credit_card,1
27,33000.33,10,6,0.074,0,31623.54,0.463,RENT,home_improvement,1
42,62847.68,4,5,0.063,0,2514.38,0.333,RENT,debt_consolidation,0
30,71430.63,4,9,0.361,0,8076.39,0.286,RENT,car,0
44,53058.6,29,4,0.528,0,500.0,0.07,RENT,debt_consolidation,1
31,77221.4,15,9,0.763,1,16301.55,0.522,OWN,car,0
63,48305.18,18,14,0.335,1,35374.56,0.307,RENT,debt_consolidation,0
24,50295.18,33,2,0.275,1,14600.93,0.247,OWN,home_improvement,1
63,33500.58,2,11,0.781,1,15909.3,0.404,RENT,credit_card,0
55,77377.9,7,14,0.249,0,19952.15,0.465,MORTGAGE,home_improvement,1
58,38136.55,29,8,0.821,0,13953.39,0.338,RENT,other,1
58,62694.98,18,5,0.177,0,18294.23,0.132,RENT,debt_consolidation,1
29,53431.05,0,3,0.359,1,18529.91,0.577,MORTGAGE,debt_consolidation,1
61,31838.77,24,2,0.401,0,7389.99,0.112,RENT,debt_consolidation,1
47,41599.73,4,4,0.3,0,14153.58,0.583,OWN,credit_card,0
63,85423.19,27,11,0.003,0,21677.4,0.293,MORTGAGE,car,1
59,59436.47,27,7,0.236,0,23357.19,0.571,OWN,debt_consolidation,0
46,32798.69,28,3,0.338,0,26686.51,0.553,MORTGAGE,car,0
37,61717.22,16,8,0.314,0,18018.92,0.273,RENT,credit_card,1
26,51785.49,9,12,0.786,0,18202.07,0.49,RENT,other,0
25,130989.02,30,0,0.047,1,21751.66,0.119,MORTGAGE,credit_card,1
38,61272.72,19,0,0.389,1,9647.07,0.116,RENT,other,1
56,46626.25,22,14,0.038,0,9277.99,0.246,MORTGAGE,credit_card,1
43,86240.61,4,11,0.931,2,13876.82,0.425,RENT,other,0
42,14497.2,21,8,0.79,0,3524.84,0.055,MORTGAGE,home_improvement,1
31,57075.04,20,13,0.982,1,18662.11,0.353,RENT,debt_consolidation,0
45,98877.43,10,8,0.91,1,24441.74,0.607,RENT,car,0
49,52443.62,26,7,0.316,0,8609.61,0.522,OWN,credit_card,0
64,16867.38,4,3,0.692,1,18916.34,0.198,MORTGAGE,debt_consolidation,0
53,46289.8,25,12,0.307,1,9337.82,0.36,RENT,credit_card,0
47,86999.4,33,11,0.888,1,5850.82,0.164,RENT,car,1
61,63273.53,19,4,0.411,1,33500.05,0.215,MORTGAGE,home_improvement,0
39,36545.17,3,11,0.376,0,5979.9,0.558,RENT,debt_consolidation,0
62,39924.66,19,10,0.914,1,3486.13,0.619,MORTGAGE,car,0
37,42686.59,18,1,0.837,1,16932.44,0.203,MORTGAGE,credit_card,0
26,62946.35,19,2,0.966,0,17416.69,0.167,RENT,debt_consolidation,0
39,84440.31,9,8,0.066,0,21005.09,0.261,RENT,debt_consolidation,0
26,78153.31,21,9,0.243,1,33011.05,0.315,RENT,debt_consolidation,1
26,65032.27,9,9,0.301,0,8005.83,0.099,RENT,home_improvement,1
59,25703.82,19,5,0.424,0,9794.07,0.131,MORTGAGE,debt_consolidation,0
55,25785.48,20,12,0.473,0,29479.25,0.284,RENT,debt_consolidation,0
30,66731.54,22,6,0.291,0,23452.11,0.179,OWN,credit_card,1
57,25399.64,27,3,0.79,1,22200.73,0.535,MORTGAGE,car,0
24,50037.53,30,1,0.223,0,9691.18,0.463,RENT,home_improvement,0
33,61691.31,27,13,0.697,0,25132.99,0.345,MORTGAGE,credit_card,1
52,29972.93,27,10,0.852,1,22228.65,0.308,RENT,home_improvement,0
34,32466.23,30,6,0.604,0,16705.84,0.507,RENT,debt_consolidation,0
53,52929.34,8,3,0.354,1,9735.65,0.161,MORTGAGE,car,0
59,66080.31,10,1,0.188,0,15960.26,0.538,RENT,debt_consolidation,0
23,78353.41,18,2,0.134,0,29836.38,0.077,RENT,debt_consolidation,1
22,68355.18,16,1,0.744,1,5154.29,0.578,RENT,credit_card,0
62,56620.45,24,7,0.469,1,7801.81,0.146,RENT,debt_consolidation,1
43,38583.72,0,2,0.046,0,9349.78,0.497,MORTGAGE,debt_consolidation,0
43,31440.05,4,1,0.984,1,11302.61,0.08,OWN,home_improvement,0
41,43760.7,26,4,0.671,0,14858.37,0.498,MORTGAGE,credit_card,0
40,64018.58,28,10,0.844,0,23627.14,0.371,OWN,debt_consolidation,0
51,62405.72,10,7,0.438,1,19152.73,0.08,MORTGAGE,home_improvement,1
46,12000.0,10,2,0.955,1,15547.57,0.496,RENT,home_improvement,0
28,37715.11,19,11,0.2,0,17492.94,0.106,OWN,other,1
48,81499.17,16,7,0.185,0,20615.92,0.347,RENT,debt_consolidation,1
50,56742.73,5,2,0.89,0,500.0,0.233,RENT,car,1
25,23825.8,17,10,0.892,1,24644.26,0.488,OWN,home_improvement,0
37,106828.07,28,14,0.499,1,7562.28,0.539,MORTGAGE,credit_card,0
55,54363.28,25,8,0.126,0,11008.41,0.305,OWN,debt_consolidation,0
48,63455.35,28,2,0.305,0,18063.92,0.467,RENT,credit_card,0
27,63789.54,22,4,0.754,1,14321.35,0.574,MORTGAGE,debt_consolidation,1
22,46912.9,30,8,0.846,1,19382.37,0.449,RENT,home_improvement,0
46,38993.38,8,14,0.348,1,16276.45,0.247,RENT,home_improvement,0
41,101676.85,1,13,0.061,1,12396.01,0.325,OWN,debt_consolidation,0
63,77070.53,3,13,0.666,0,28758.82,0.176,RENT,debt_consolidation,0
43,73082.62,34,12,0.739,0,21372.59,0.302,MORTGAGE,other,1
61,67678.36,22,8,0.424,1,17719.06,0.205,OWN,credit_card,1
30,32927.02,8,9,0.583,1,21232.68,0.514,OWN,credit_card,0
40,83105.66,29,11,0.987,0,8652.03,0.385,RENT,other,0
27,36451.08,10,10,0.245,0,34572.95,0.398,RENT,debt_consolidation,1
46,61232.31,20,9,0.573,1,5211.27,0.131,OWN,home_improvement,1
29,18933.42,8,2,0.611,0,16018.52,0.051,MORTGAGE,car,0
42,12000.0,3,13,0.549,0,12422.16,0.484,MORTGAGE,debt_consolidation,0
36,62002.41,9,0,0.869,1,12080.27,0.368,RENT,debt_consolidation,0
29,37199.82,7,6,0.605,0,10911.69,0.562,RENT,car,0
25,12000.0,19,6,0.508,0,8054.61,0.345,OWN,debt_consolidation,1
43,66893.41,0,14,0.123,0,25695.08,0.168,MORTGAGE,debt_consolidation,1
62,101641.78,8,1,0.703,1,4157.67,0.454,MORTGAGE,credit_card,0
29,85570.33,19,7,0.132,2,23852.08,0.476,RENT,car,0
38,49339.01,13,5,0.027,3,20836.84,0.146,RENT,credit_card,0
30,55194.6,22,1,0.489,0,11571.98,0.432,MORTGAGE,debt_consolidation,0
56,74529.54,22,3,0.572,1,19793.47,0.187,OWN,credit_card,0
39,79686.82,33,6,0.999,1,13578.91,0.21,RENT,credit_card,0
63,47442.21,29,13,0.712,1,5090.94,0.087,RENT,home_improvement,1
31,55751.91,7,5,0.849,1,5186.1,0.415,MORTGAGE,car,0
24,61613.53,24,13,0.346,2,20898.97,0.492,RENT,debt_consolidation,0
46,67185.28,21,11,0.509,3,20432.13,0.237,RENT,home_improvement,0
49,52072.32,20,12,0.974,0,17178.1,0.486,MORTGAGE,home_improvement,0
64,52358.12,27,12,0.417,2,11476.35,0.509,RENT,car,0
59,85356.31,5,10,0.807,0,13286.12,0.275,MORTGAGE,credit_card,1
59,81609.46,13,11,0.526,0,12070.02,0.088,RENT,debt_consolidation,0
48,65503.03,28,2,0.224,2,500.0,0.244,MORTGAGE,home_improvement,0
36,92820.4,31,10,0.58,0,15551.28,0.141,MORTGAGE,home_improvement,1
39,46498.19,1,0,0.218,0,19702.09,0.577,MORTGAGE,home_improvement,0
26,90705.42,16,11,0.003,1,15608.48,0.52,MORTGAGE,debt_consolidation,0
39,66935.34,9,9,0.236,0,30922.34,0.093,MORTGAGE,debt_consolidation,1
37,126962.57,5,11,0.193,0,5958.94,0.332,RENT,debt_consolidation,1
22,28765.4,1,9,0.371,1,9050.07,0.217,RENT,debt_consolidation,0
29,39834.4,18,5,0.889,0,16197.17,0.068,RENT,debt_consolidation,0
44,64213.55,23,5,0.388,0,17193.9,0.227,MORTGAGE,debt_consolidation,1
37,63739.15,18,8,0.845,1,500.0,0.14,RENT,debt_consolidation,1
64,97903.06,12,7,0.556,0,20424.28,0.173,RENT,debt_consolidation,1
42,40295.76,26,5,0.008,0,17234.85,0.23,MORTGAGE,other,1
63,74908.21,22,7,0.189,0,500.0,0.275,MORTGAGE,credit_card,0
50,80574.19,31,8,0.931,2,13949.62,0.348,RENT,debt_consolidation,0
22,70502.25,12,3,0.604,1,7723.13,0.356,RENT,home_improvement,0
29,33858.08,8,9,0.93,1,10920.09,0.274,MORTGAGE,credit_card,0
52,85970.69,15,4,0.31,0,2957.09,0.324,OWN,debt_consolidation,1
44,82045.15,17,4,0.717,3,18745.7,0.34,MORTGAGE,credit_card,0
34,68190.86,16,6,0.772,2,30855.99,0.62,RENT,debt_consolidation,0
43,59495.65,29,1,0.976,0,17385.21,0.087,MORTGAGE,credit_card,0
60,59974.38,1,9,0.018,1,500.0,0.392,RENT,debt_consolidation,0
38,53267.81,18,11,0.952,1,17570.36,0.177,RENT,credit_card,0
22,69097.27,15,14,0.392,0,13248.25,0.256,RENT,debt_consolidation,1
34,55684.97,7,4,0.838,0,5090.89,0.351,RENT,debt_consolidation,0
62,36332.45,22,8,0.545,1,18182.61,0.488,MORTGAGE,home_improvement,0
54,31930.98,28,7,0.565,1,22917.88,0.608,MORTGAGE,debt_consolidation,0
57,38455.2,19,10,0.359,0,8983.56,0.321,MORTGAGE,credit_card,0
61,59886.91,2,9,0.828,1,500.0,0.211,MORTGAGE,debt_consolidation,1
26,54406.97,2,12,0.264,1,500.0,0.505,RENT,home_improvement,0
33,59737.56,14,12,0.492,0,9008.83,0.172,MORTGAGE,credit_card,0
23,66017.89,23,1,0.56,1,13600.47,0.349,MORTGAGE,car,0
21,41198.94,10,5,0.743,0,10355.95,0.516,MORTGAGE,credit_card,0
57,87244.52,10,9,0.472,0,8850.46,0.272,RENT,other,0
62,49110.36,30,8,0.68,2,20111.1,0.396,MORTGAGE,debt_consolidation,1
27,45464.61,0,7,0.485,1,19165.43,0.136,MORTGAGE,home_improvement,0
52,65612.5,2,2,0.659,1,16796.34,0.101,RENT,credit_card,0
44,14596.78,5,8,0.674,3,22348.39,0.652,OWN,credit_card,0
24,37608.24,34,11,0.709,0,9093.23,0.148,RENT,home_improvement,1
61,76583.6,17,0,0.823,0,5148.97,0.235,RENT,other,1
59,16776.72,5,8,0.541,1,10299.0,0.348,MORTGAGE,car,0
45,79586.63,10,13,0.193,0,9678.28,0.256,MORTGAGE,debt_consolidation,0
52,88245.0,33,8,0.68,0,500.0,0.104,MORTGAGE,credit_card,0
38,46871.98,24,14,0.077,1,10089.88,0.178,MORTGAGE,debt_consolidation,1
55,61419.88,7,5,0.219,1,24943.65,0.341,OWN,home_improvement,0
40,79619.92,8,0,0.792,0,22207.68,0.291,RENT,credit_card,0
64,44730.64,2,10,0.435,0,19726.65,0.489,RENT,debt_consolidation,0
23,74091.06,27,3,0.498,1,16184.56,0.241,MORTGAGE,debt_consolidation,0
28,40234.73,4,0,0.987,1,28040.09,0.587,RENT,other,0
63,44492.75,10,2,0.235,1,5458.49,0.226,MORTGAGE,debt_consolidation,0
33,37414.6,12,14,0.02,1,6316.56,0.252,OWN,debt_consolidation,0
34,62538.24,21,11,0.111,0,25118.66,0.572,RENT,debt_consolidation,1
55,80475.32,21,4,0.245,0,15248.44,0.512,RENT,credit_card,0
29,50949.52,27,8,0.726,0,8959.4,0.224,RENT,debt_consolidation,0
43,27032.52,10,5,0.776,0,19967.32,0.267,MORTGAGE,home_improvement,1
33,31180.45,13,2,0.565,1,11053.8,0.533,MORTGAGE,debt_consolidation,1
29,63681.19,13,14,0.255,1,7462.27,0.117,OWN,debt_consolidation,0
63,95570.56,1,12,0.522,1,7211.83,0.232,MORTGAGE,debt_consolidation,0
29,63661.95,25,5,0.015,0,17893.94,0.342,OWN,debt_consolidation,1
25,46488.28,18,5,0.682,0,16852.34,0.506,RENT,home_improvement,0
50,71856.05,16,12,0.614,1,28650.72,0.381,RENT,debt_consolidation,0
59,49731.03,34,6,0.022,1,12389.2,0.339,RENT,home_improvement,1
26,46677.73,6,5,0.817,2,12235.65,0.619,MORTGAGE,credit_card,0
52,33913.9,33,5,0.763,1,27956.7,0.134,RENT,debt_consolidation,1
44,85985.87,23,6,0.308,1,23870.82,0.499,RENT,debt_consolidation,0
57,12000.0,7,7,0.635,1,16304.08,0.14,RENT,credit_card,1
26,72552.9,23,0,0.601,0,950.89,0.453,RENT,credit_card,0
63,44797.61,26,7,0.143,1,7693.31,0.369,MORTGAGE,credit_card,0
48,45972.5,12,6,0.193,0,5513.15,0.196,OWN,car,0
58,92230.93,12,4,0.683,0,15328.07,0.349,RENT,debt_consolidation,0
36,39289.12,29,5,0.934,1,10424.93,0.554,MORTGAGE,credit_card,0
62,40038.48,5,6,0.576,0,29426.14,0.31,RENT,credit_card,0
48,52131.33,0,5,0.568,2,857.07,0.094,RENT,debt_consolidation,1
26,64104.64,23,13,0.647,0,4547.94,0.081,RENT,credit_card,1
61,45279.17,31,7,0.441,0,17201.66,0.398,MORTGAGE,credit_card,1
56,20375.1,17,7,0.054,1,19692.92,0.443,MORTGAGE,credit_card,1
34,35954.64,4,3,0.397,0,500.0,0.271,MORTGAGE,home_improvement,1
45,83189.34,18,13,0.9,0,500.0,0.184,MORTGAGE,debt_consolidation,1
38,56645.09,8,0,0.805,1,12627.57,0.464,RENT,credit_card,0
44,64923.92,28,8,0.927,1,27204.39,0.237,MORTGAGE,car,0
63,49248.73,21,2,0.153,1,31989.85,0.111,MORTGAGE,credit_card,0
60,40491.05,11,11,0.506,0,11269.52,0.275,RENT,home_improvement,1
30,91906.53,21,5,0.585,0,13464.18,0.347,RENT,credit_card,1
63,50859.78,23,4,0.21,0,7468.21,0.581,RENT,credit_card,0
40,45245.86,23,0,0.201,1,20698.86,0.396,RENT,debt_consolidation,0
52,79115.13,12,11,0.782,1,28756.77,0.185,RENT,home_improvement,0
54,39108.07,19,5,0.672,1,26304.19,0.528,RENT,credit_card,0
42,41916.0,1,3,0.647,0,14738.99,0.21,OWN,debt_consolidation,0
41,55225.43,14,12,0.267,0,7453.21,0.578,OWN,debt_consolidation,0
41,55005.94,13,0,0.507,1,15073.77,0.249,MORTGAGE,debt_consolidation,0
58,60711.45,18,7,0.023,1,27427.08,0.57,MORTGAGE,credit_card,0
37,101016.72,33,2,0.13,0,11395.35,0.533,OWN,debt_consolidation,1
33,62397.46,33,1,0.518,0,500.0,0.525,RENT,car,1
36,12000.0,16,0,0.31,0,11759.92,0.072,MORTGAGE,other,1
29,62178.58,22,2,0.966,0,12488.77,0.517,MORTGAGE,other,0
38,55833.36,3,14,0.471,2,500.0,0.487,OWN,debt_consolidation,0
26,55955.9,16,6,0.084,1,17088.34,0.254,MORTGAGE,credit_card,1
24,60410.84,24,14,0.018,2,19554.04,0.36,RENT,car,0
52,54369.08,23,4,0.725,1,31739.03,0.422,MORTGAGE,home_improvement,0
24,53842.53,33,11,0.172,0,3008.61,0.569,RENT,debt_consolidation,1
46,68486.97,16,1,0.188,0,21574.69,0.479,RENT,car,0
55,43074.22,31,1,0.424,1,23701.53,0.306,MORTGAGE,credit_card,0
52,34150.9,34,0,0.264,0,19676.59,0.405,MORTGAGE,home_improvement,0
40,121523.19,20,13,0.617,0,5938.79,0.152,RENT,other,1
29,39251.14,3,10,0.486,1,5415.66,0.303,RENT,other,0
61,57203.14,13,11,0.111,0,15874.77,0.485,MORTGAGE,credit_card,1
57,22095.47,26,13,0.785,0,15811.6,0.384,RENT,debt_consolidation,1
47,57562.31,20,4,0.426,0,9965.1,0.481,MORTGAGE,home_improvement,1
24,34469.04,32,10,0.611,1,26624.73,0.35,MORTGAGE,home_improvement,1
22,45265.6,28,7,0.004,1,11393.24,0.279,MORTGAGE,credit_card,0
34,77991.42,2,8,0.626,1,500.0,0.478,RENT,credit_card,0
27,65384.21,30,9,0.283,1,12983.49,0.122,OWN,credit_card,1
58,67505.01,12,7,0.494,1,19322.46,0.608,OWN,credit_card,1
30,16033.49,28,0,0.298,0,18077.65,0.572,RENT,other,1
33,95411.69,17,1,0.996,1,18008.0,0.554,MORTGAGE,car,0
63,28778.61,15,7,0.231,0,28445.9,0.536,MORTGAGE,credit_card,1
57,88628.34,2,8,0.913,2,4966.88,0.371,RENT,credit_card,0
30,77473.97,4,10,0.918,1,11186.62,0.344,MORTGAGE,credit_card,1
37,67701.32,20,8,0.421,0,28905.49,0.501,OWN,credit_card,0
43,36190.33,19,2,0.304,1,500.0,0.226,MORTGAGE,debt_consolidation,0
50,58334.98,19,5,0.381,0,14516.75,0.517,OWN,home_improvement,1
62,44639.73,5,6,0.989,0,26060.29,0.16,RENT,home_improvement,0
59,55638.87,17,14,0.619,0,25926.15,0.534,OWN,credit_card,0
63,49502.81,2,7,0.545,0,20941.05,0.348,OWN,other,0
22,12000.0,5,9,0.036,0,21168.95,0.514,RENT,other,1
31,79679.25,17,11,0.848,1,5630.79,0.341,RENT,car,0
45,53215.64,21,5,0.084,1,27358.59,0.405,MORTGAGE,other,1
23,44334.39,22,14,0.047,0,4199.44,0.56,OWN,credit_card,0
36,42672.8,34,10,0.275,1,4736.28,0.3,RENT,other,0
27,62886.11,29,12,0.476,0,18490.87,0.171,RENT,other,0
62,35337.36,13,11,0.895,1,10562.87,0.12,MORTGAGE,home_improvement,0
23,12000.0,27,9,0.79,0,16860.27,0.374,RENT,debt_consolidation,0
27,63956.86,3,0,0.198,1,18876.9,0.406,MORTGAGE,debt_consolidation,0
29,66420.27,30,8,0.372,1,31002.99,0.411,MORTGAGE,credit_card,0
27,50608.1,13,1,0.78,2,18903.52,0.11,OWN,home_improvement,0
46,29746.14,26,9,0.527,1,9433.19,0.085,RENT,credit_card,1
37,56956.58,33,10,0.174,0,21088.39,0.542,OWN,car,0
61,22780.29,24,8,0.396,0,7514.21,0.433,MORTGAGE,car,1
32,32400.93,32,4,0.626,0,23218.4,0.112,OWN,debt_consolidation,0
44,38484.65,0,0,0.973,1,15581.65,0.111,RENT,debt_consolidation,0
50,73566.66,5,10,0.662,0,18604.89,0.139,MORTGAGE,home_improvement,0
48,47022.56,21,10,0.016,0,500.0,0.494,MORTGAGE,debt_consolidation,0
56,45146.94,18,7,0.705,1,500.0,0.468,MORTGAGE,other,1
29,98003.24,4,10,0.251,0,1487.18,0.401,RENT,car,1
43,62754.17,25,11,0.862,0,30711.94,0.402,MORTGAGE,credit_card,1
56,62457.88,2,7,0.384,0,4666.61,0.522,RENT,credit_card,0
58,46866.58,34,0,0.2,0,21590.79,0.233,RENT,car,1
48,41879.82,5,13,0.468,1,9222.83,0.247,MORTGAGE,car,0
49,12000.0,15,7,0.255,1,12839.73,0.304,OWN,credit_card,0
59,76312.29,28,10,0.236,1,14597.52,0.614,MORTGAGE,other,0
48,64862.81,17,13,0.573,0,29794.01,0.355,RENT,credit_card,1
62,51058.35,26,5,0.767,0,20260.55,0.351,RENT,debt_consolidation,0
26,51981.01,24,9,0.835,2,18465.3,0.535,RENT,credit_card,0
36,71195.17,33,0,0.398,1,26670.29,0.168,RENT,car,1
25,20796.38,16,13,0.067,1,9301.23,0.293,MORTGAGE,other,0
24,42022.61,34,0,0.484,0,24615.09,0.403,RENT,debt_consolidation,0
41,30001.34,18,8,0.434,4,23111.72,0.673,RENT,credit_card,0
30,93973.2,31,5,0.197,1,23009.09,0.155,MORTGAGE,credit_card,0
38,74264.42,25,0,0.896,1,13604.85,0.319,RENT,car,0
40,12000.0,4,6,0.974,1,11064.17,0.568,RENT,home_improvement,0
48,21697.24,22,14,0.052,0,7171.59,0.449,MORTGAGE,debt_consolidation,0
62,52088.4,30,2,0.796,0,7735.36,0.388,RENT,car,1
58,44606.32,4,4,0.646,1,6746.88,0.211,MORTGAGE,home_improvement,0
37,25863.59,29,2,0.261,0,18301.63,0.153,MORTGAGE,car,0
35,97784.77,3,1,0.635,0,12944.97,0.256,MORTGAGE,car,1
54,61875.88,30,3,0.129,0,18882.6,0.19,RENT,debt_consolidation,1
26,65445.96,27,8,0.069,1,19390.94,0.515,RENT,other,1
44,39775.67,5,11,0.993,0,5462.2,0.446,MORTGAGE,credit_card,0
39,70890.03,25,10,0.636,0,5192.08,0.509,RENT,other,0
29,46630.48,4,11,0.253,0,12942.06,0.144,RENT,debt_consolidation,1
48,48766.45,19,10,0.45,0,8023.91,0.22,RENT,car,1
35,68442.04,32,5,0.95,0,7076.29,0.473,RENT,debt_consolidation,1
29,19162.05,7,13,0.439,0,30261.18,0.14,RENT,debt_consolidation,0
49,90134.61,6,2,0.9,0,1199.81,0.13,OWN,other,0
28,59012.56,14,10,0.869,0,33207.58,0.261,MORTGAGE,debt_consolidation,1
50,83180.77,12,1,0.344,1,17599.89,0.173,MORTGAGE,debt_consolidation,1
28,31340.77,1,11,0.696,1,23876.14,0.113,RENT,car,0
40,34690.37,15,1,0.66,1,22815.0,0.242,RENT,credit_card,1
56,29438.2,9,3,0.771,3,20552.63,0.592,MORTGAGE,credit_card,0
31,60506.55,4,5,0.366,0,29956.49,0.081,MORTGAGE,other,0
54,56451.63,9,10,0.052,2,5258.25,0.401,OWN,credit_card,0
52,44782.94,0,0,0.171,0,13592.59,0.36,RENT,debt_consolidation,0
60,32690.48,32,3,0.617,1,7324.38,0.362,RENT,home_improvement,0
28,27134.88,34,5,0.775,1,500.0,0.348,MORTGAGE,home_improvement,0
52,53933.35,12,10,0.756,1,9048.83,0.079,RENT,debt_consolidation,0
62,44757.09,30,14,0.584,1,31852.93,0.096,RENT,credit_card,1
54,39916.65,16,9,0.085,1,13438.8,0.351,RENT,credit_card,0
29,89035.97,31,7,0.017,0,32851.64,0.583,RENT,debt_consolidation,1
57,53188.84,6,5,0.782,0,33772.44,0.274,MORTGAGE,debt_consolidation,1
25,82940.94,9,12,0.549,0,41956.17,0.31,OWN,other,1
46,43268.45,25,1,0.783,1,32149.44,0.61,MORTGAGE,debt_consolidation,0
42,60385.08,7,1,0.163,0,36223.19,0.479,RENT,debt_consolidation,1
44,53779.53,28,3,0.407,1,17926.51,0.494,MORTGAGE,other,0
43,17652.31,14,4,0.919,0,17054.95,0.328,MORTGAGE,credit_card,0
22,86423.44,14,6,0.172,1,17653.55,0.564,MORTGAGE,other,0
43,52026.62,15,14,0.062,1,15000.56,0.39,MORTGAGE,car,1
62,71421.2,27,9,0.653,0,16346.97,0.411,OWN,credit_card,0
40,38455.37,0,5,0.595,1,21769.64,0.503,RENT,credit_card,0
33,51373.42,26,3,0.952,0,10807.64,0.274,MORTGAGE,debt_consolidation,0
64,35929.25,27,9,0.906,1,2601.38,0.594,MORTGAGE,debt_consolidation,0
25,82191.97,28,3,0.749,0,18272.57,0.593,OWN,debt_consolidation,1
42,61851.01,34,14,0.019,1,8764.76,0.393,OWN,credit_card,1
43,63075.18,27,7,0.48,0,9696.54,0.172,RENT,credit_card,1
42,84880.05,18,8,0.896,0,13715.22,0.476,MORTGAGE,car,1
61,80439.51,16,13,0.434,1,11650.71,0.247,RENT,debt_consolidation,1
39,71837.54,13,4,0.962,0,24990.38,0.367,MORTGAGE,credit_card,1
63,23722.0,28,7,0.652,0,13499.33,0.098,RENT,debt_consolidation,0
23,39695.06,13,7,0.109,1,25444.05,0.514,RENT,debt_consolidation,0
53,32914.46,20,4,0.509,0,16854.15,0.577,OWN,car,1
